2017-08-07 16:19:23 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:19:23 INFO  DatabaseService:78 - Amount in the account is 10.0
2017-08-07 16:19:23 INFO  DatabaseService:96 - Returning false
2017-08-07 16:21:28 INFO  DatabaseService:61 - Depositing salary
2017-08-07 16:21:28 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:21:28 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:21:28 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:21:28 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:21:28 INFO  DatabaseService:78 - Amount in the account is 10.0
2017-08-07 16:21:28 INFO  DatabaseService:96 - Returning false
2017-08-07 16:22:51 INFO  DatabaseService:61 - Depositing salary
2017-08-07 16:22:51 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:22:51 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:22:51 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:22:51 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:22:51 INFO  DatabaseService:78 - Amount in the account is 10.0
2017-08-07 16:22:51 INFO  DatabaseService:96 - Returning false
2017-08-07 16:29:51 INFO  DatabaseService:61 - Depositing salary
2017-08-07 16:29:51 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:29:51 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:29:51 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:29:51 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 16:29:51 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:29:51 INFO  DatabaseService:79 - Amount in the account is 10.0
2017-08-07 16:29:51 INFO  DatabaseService:97 - Returning false
2017-08-07 16:31:12 INFO  DatabaseService:61 - Depositing salary
2017-08-07 16:31:12 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:31:12 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:31:12 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:31:12 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 16:31:12 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:31:12 INFO  DatabaseService:73 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 16:32:16 INFO  DatabaseService:61 - Depositing salary of 50000.0
2017-08-07 16:32:16 INFO  DatabaseService:63 - Username = Rahul209 & Customer Account = CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0)
2017-08-07 16:32:16 INFO  DatabaseService:63 - Username = Akshansh9195Jain & Customer Account = CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0)
2017-08-07 16:32:16 INFO  DatabaseService:63 - Username = AkshanshJain1995 & Customer Account = CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0)
2017-08-07 16:32:16 INFO  DatabaseService:65 - Creating new case class and replacing old one
2017-08-07 16:32:16 INFO  DatabaseService:63 - Username = Akshansh95Jain & Customer Account = CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0)
2017-08-07 16:32:16 INFO  DatabaseService:73 - Currently database is as: Map(Rahul209 -> CustomerAccount(2,Rahul,B-63, Sector-56, Noida,Rahul209,0.0), Akshansh9195Jain -> CustomerAccount(4,Akshansh,B-62, Sector-56, Noida,Akshansh9195Jain,10.0), AkshanshJain1995 -> CustomerAccount(3,Akshansh,B-62, Sector-56, Noida,AkshanshJain1995,10.0), Akshansh95Jain -> CustomerAccount(1,Akshansh,B-62, Sector-56, Noida,Akshansh95Jain,10.0))
2017-08-07 16:32:16 INFO  DatabaseService:80 - Amount in the account is 10.0
